Compound CID,BioAssay AID,Substance SID,Activity,Protein GI (NCBI),NCBI Gene ID,Activity value (µM),Activity type,BioAssay Name,BioAssay Type,PMID
132489952,1490889,404671814,Unspecified,,,24.3,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability after 5 days by MTT assay,Confirmatory,28398049.0
10095852,1385671,404687398,Active,,,0.27,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by SRB assay,Confirmatory,30106296.0
10095852,1385672,404687398,Active,,,0.38,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by SRB assay,Confirmatory,30106296.0
10095852,1385674,404687398,Active,,,0.25,IC50,Antiproliferative activity against human MCF7 cells after 24 hrs by SRB assay,Confirmatory,30106296.0
16099563,380281,103598309,Active,,,0.38,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,17190470.0
71458783,696870,163331136,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells by SRB assay,Confirmatory,23136829.0
10605528,379194,103579959,Active,,,4.5,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,17125219.0
90680617,1151331,242645531,Active,,,8.54,IC50,Cytotoxicity against human MCF7 cells assessed as decrease in cell viability after 48 hrs by MTT assay,Confirmatory,24773071.0
132522276,1328353,374284229,Active,,,5.9,IC50,Cytotoxicity against human MCF7 cells assessed as decrease in cell viability after 72 hrs by MTS assay,Confirmatory,27560695.0
76320899,1056600,194159121,Active,,,6.1,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,24274642.0
76317185,1056501,194152160,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,24299567.0
132606959,1490957,404671044,Unspecified,,,20.0,IC50,Cytotoxicity against human MCF7 cells after 3 days by sulforhodamine B assay,Confirmatory,28409637.0
127032847,1286279,336876842,Unspecified,,,15.7,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 72 hrs by MTT assay,Confirmatory,26717050.0
25158712,1668784,103694365,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells incubated for 48 hrs by MTT assay,Confirmatory,32394716.0
16663648,1459601,103504306,Active,,,0.6,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,27759387.0
16663648,1639315,103504306,Active,,,0.6,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,30869890.0
52316409,1328432,374280406,Unspecified,,,10.0,IC50,Cytotoxicity activity against human MCF7 cells assessed as growth inhibition measured after 48 hrs by MTT assay,Confirmatory,27627130.0
133561649,1505196,404663040,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTS assay,Confirmatory,29338226.0
122182020,1235900,318377998,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 incubated for 3 days by MTT assay,Confirmatory,26235190.0
70675008,1541626,440126976,Unspecified,,,80.0,IC50,Cytotoxicity against human MCF7 cells assessed as cell growth inhibition measured after 48 hrs by MTT assay,Confirmatory,31804070.0
118712031,1177585,312355210,Active,,,5.5,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability,Confirmatory,25105722.0
76314391,1070502,194146946,Unspecified,,,10.0,IC50,Antiproliferative activity against human MCF7 cells assessed as inhibition of cell proliferation after 72 hrs by MTT assay,Confirmatory,24476550.0
132525210,1320952,374329134,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as decrease in cell viability after 6 days by MTT assay,Confirmatory,27310249.0
76331808,1056600,194179833,Unspecified,,,11.6,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,24274642.0
118715265,1164704,312360192,Unspecified,,,236.3,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by PrestoBlue cell viability assay,Confirmatory,25226568.0
132520003,1634801,440156243,Active,,,9.7,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,26963142.0
118719345,1170659,312366636,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,25375202.0
285033,1454741,103227500,Active,,,0.00087,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in protein synthesis,Confirmatory,28850227.0
15215005,763031,174518104,Unspecified,,,14.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,23944995.0
15215005,1639315,174518104,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,30869890.0
11653403,696870,163331135,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells by SRB assay,Confirmatory,23136829.0
118719336,1170659,312366627,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,25375202.0
127033768,1286448,336878156,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTS assay,Confirmatory,26757019.0
122182019,1235900,318377997,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 incubated for 3 days by MTT assay,Confirmatory,26235190.0
127033255,1286448,336877395,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTS assay,Confirmatory,26757019.0
132606961,1490957,404668348,Active,,,9.7,IC50,Cytotoxicity against human MCF7 cells after 3 days by sulforhodamine B assay,Confirmatory,28409637.0
118712033,1177585,312355212,Unspecified,,,20.0,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability,Confirmatory,25105722.0
7149,1490957,242591716,Unspecified,,,20.0,IC50,Cytotoxicity against human MCF7 cells after 3 days by sulforhodamine B assay,Confirmatory,28409637.0
132524063,1329371,374312985,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,27584856.0
132576368,1460712,381856999,Unspecified,,,30.0,IC50,Cytotoxicity against human MCF7/DX cells incubated for 48 hrs by MTT assay,Confirmatory,28245113.0
132576368,1460713,381856999,Active,,,2.14,IC50,Reversal of multidrug resistance in human MCF7/DX cells assessed as potentiation doxorubicin-induced cytotoxicity by measuring doxorubicin IC50 level at 30 uM incubated for 48 hrs by MTT assay,Confirmatory,28245113.0
134148725,1328121,374328832,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell proliferation after 48 hrs by MTT assay,Confirmatory,27494664.0
90680622,1151331,242645536,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells assessed as decrease in cell viability after 48 hrs by MTT assay,Confirmatory,24773071.0
10766447,1504857,404658491,Unspecified,,,23.0,IC50,Cytotoxicity in human MCF7 cells assessed as reduction in cell survival incubated for 72 hrs by MTS assay,Confirmatory,29220180.0
132576278,1460811,381868279,Unspecified,,,27.8,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability incubated for 24 hrs by MTT assay,Confirmatory,28277681.0
6171852,1286193,131274963,Active,,,3.1,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,26690274.0
13943286,1506880,404654018,Active,,,1.778,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability after 48 hrs by MTT assay,Confirmatory,28482219.0
70673796,1478546,194141692,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,28371676.0
132565210,1616232,440219627,Active,,,2.1,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability measured after 48 hrs by MTS assay,Confirmatory,31503490.0
122177564,1225505,318371368,Active,,,6.0,IC50,Cytotoxicity against human MCF7 cells,Confirmatory,25699470.0
132524619,1328392,374333171,Active,,,9.2,IC50,Cytotoxicity against human MCF7 cells measured after 5 days by MTT assay,Confirmatory,27588730.0
76317958,1070502,194153789,Unspecified,,,10.0,IC50,Antiproliferative activity against human MCF7 cells assessed as inhibition of cell proliferation after 72 hrs by MTT assay,Confirmatory,24476550.0
122180306,1230463,318375416,Active,,,4.06,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTS assay,Confirmatory,26068802.0
23757122,1490957,404669731,Unspecified,,,20.0,IC50,Cytotoxicity against human MCF7 cells after 3 days by sulforhodamine B assay,Confirmatory,28409637.0
10317884,1505073,404662911,Unspecified,,,12.8,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,29286660.0
10317884,1505074,404662911,Unspecified,,,26.1,IC50,Cytotoxicity against human MCF7/ADR cells after 72 hrs by MTT assay,Confirmatory,29286660.0
46211338,478103,103750382,Unspecified,,,79.0,IC50,Cytotoxicity against human MCF7 cells after 45 hrs by resazurin microplate assay,Confirmatory,20364867.0
46833962,1327250,374317857,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,27441892.0
44448367,1225605,103562930,Active,,,5.13,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 72 hrs by MTS/PMS assay,Confirmatory,25756299.0
127032864,1286448,336876868,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTS assay,Confirmatory,26757019.0
132519999,1634801,440189667,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,26963142.0
118712034,1177585,312355213,Unspecified,,,20.0,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability,Confirmatory,25105722.0
134156048,1320952,374354522,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as decrease in cell viability after 6 days by MTT assay,Confirmatory,27310249.0
132489953,1490889,404671598,Unspecified,,,22.1,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability after 5 days by MTT assay,Confirmatory,28398049.0
76335391,1056531,194186623,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTS assay,Confirmatory,24256484.0
76324560,1056531,194166121,Active,,,3.1,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTS assay,Confirmatory,24256484.0
132577494,1435531,381869494,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,27797185.0
1214726,1286193,242417159,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,26690274.0
1214726,1515152,242417159,Unspecified,,,50.0,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by CellTiter 96 AQueous one solution cell proliferation assay,Confirmatory,30482548.0
46886741,478103,103750340,Unspecified,,,118.0,IC50,Cytotoxicity against human MCF7 cells after 45 hrs by resazurin microplate assay,Confirmatory,20364867.0
134133583,1329371,374273903,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,27584856.0
127031184,1286448,336874359,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTS assay,Confirmatory,26757019.0
118719341,1170659,312366632,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,25375202.0
76313683,1056531,194145326,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTS assay,Confirmatory,24256484.0
10483216,1541626,440116951,Unspecified,,,80.0,IC50,Cytotoxicity against human MCF7 cells assessed as cell growth inhibition measured after 48 hrs by MTT assay,Confirmatory,31804070.0
71453416,697152,163320776,Unspecified,,,11.23,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,23088673.0
71455117,696870,163324148,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells by SRB assay,Confirmatory,23136829.0
46881253,464267,103740462,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,20121210.0
132489957,1490889,404670822,Unspecified,,,2437.5,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability after 5 days by MTT assay,Confirmatory,28398049.0
11541511,1570107,404713680,Active,,,0.033,IC50,Antiproliferative activity against human MCF7 cells assessed as reduction in cell viability after 72 hrs by resazurin dye based assay,Confirmatory,31325787.0
11541511,1740502,404713680,Active,,,0.033,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability incubated for 72 hrs by resazurin assay,Confirmatory,32645647.0
16085274,1525034,440141626,Active,,,4.3,IC50,Cytotoxicity in human MCF7 cells incubated for 72 hrs by MTT assay,Confirmatory,30978023.0
71665784,736728,164129300,Unspecified,,,31.17,IC50,Cytotoxicity against human MCF7 assessed as cell viability measured after 48 hrs by MTT assay,Confirmatory,23586920.0
132523657,1668784,374337900,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells incubated for 48 hrs by MTT assay,Confirmatory,32394716.0
132577453,1435547,381846652,Unspecified,,,19.4,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 48 hrs by SRB assay,Confirmatory,27797192.0
15699649,1647969,442049879,Unspecified,,,10.0,IC50,Antiproliferative activity against human MCF7 cells assessed as reduction in cell viability after 72 hrs by sulforhodamine B assay,Confirmatory,32040314.0
44559124,379194,103579957,Active,,,0.14,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,17125219.0
165003,1386601,404674313,Active,,,0.002,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by sulforhodamine B assay,Confirmatory,30169038.0
9905484,1286193,103516075,Active,,,0.71,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,26690274.0
16215903,283724,103512305,Active,,,1.8,IC50,Cytotoxicity against MCF7 cells after 48 hrs,Confirmatory,17311455.0
127030578,1286448,336873450,Active,,,3.9,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTS assay,Confirmatory,26757019.0
11983285,1320952,318397732,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as decrease in cell viability after 6 days by MTT assay,Confirmatory,27310249.0
6476323,1651826,103301096,Unspecified,,,44.1,IC50,Cytotoxicity against human MCF7 cells by resazurin microplate assay,Confirmatory,32193929.0
10410482,1227359,318372582,Active,,,6.08,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 72 hrs by CCK8 assay,Confirmatory,
44566454,380281,103598312,Active,,,0.52,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,17190470.0
132576372,1460712,381846861,Unspecified,,,30.0,IC50,Cytotoxicity against human MCF7/DX cells incubated for 48 hrs by MTT assay,Confirmatory,28245113.0
132576372,1460713,381846861,Unspecified,,,29.99,IC50,Reversal of multidrug resistance in human MCF7/DX cells assessed as potentiation doxorubicin-induced cytotoxicity by measuring doxorubicin IC50 level at 30 uM incubated for 48 hrs by MTT assay,Confirmatory,28245113.0
122180875,1233713,318376395,Unspecified,,,40.0,IC50,Antiproliferative activity against human MCF7 cells assessed as inhibition of cell proliferation incubated for 72 hrs by SRB assay,Confirmatory,26086179.0
95790451,1327250,374309286,Unspecified,,,50.0,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,27441892.0
76309954,1056501,194138408,Unspecified,,,40.0,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,24299567.0
46881257,464267,103740466,Unspecified,,,100.0,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,20121210.0
21771417,1651826,442056104,Unspecified,,,242.0,IC50,Cytotoxicity against human MCF7 cells by resazurin microplate assay,Confirmatory,32193929.0
73604002,1056531,194138412,Active,,,2.5,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTS assay,Confirmatory,24256484.0
134138332,1328121,374291470,Unspecified,,,10.0,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell proliferation after 48 hrs by MTT assay,Confirmatory,27494664.0
